[2024-10-09T15:17:34.586980] Configuration reload finished;
[2024-10-09T15:17:36.110712] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-09T15:17:36.129187] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-09T15:17:36.129235] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-09T15:17:36.131081] Configuration reload request received, reloading configuration;
[2024-10-09T15:17:36.131102] Configuration reload finished;
[2024-10-09T20:01:50.032067] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-09T20:01:50.048267] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-09T20:01:50.048328] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-09T20:01:50.049940] Configuration reload request received, reloading configuration;
[2024-10-09T20:01:50.049959] Configuration reload finished;
[2024-10-10T14:39:22.781208] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-10T14:39:22.800159] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-10T14:39:22.800209] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-10T14:39:22.801714] Configuration reload request received, reloading configuration;
[2024-10-10T14:39:22.801733] Configuration reload finished;
[2024-10-11T09:21:25.356108] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-11T09:21:25.390163] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-11T09:21:25.390207] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-11T09:21:25.392104] Configuration reload request received, reloading configuration;
[2024-10-11T09:21:25.392124] Configuration reload finished;
[2024-10-12T04:07:28.401727] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-12T04:07:28.711716] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-12T04:07:28.711776] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-12T04:07:28.713539] Configuration reload request received, reloading configuration;
[2024-10-12T04:07:28.713559] Configuration reload finished;
[2024-10-12T11:20:30.023008] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-12T11:20:30.040381] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-12T11:20:30.040424] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-12T11:20:30.042011] Configuration reload request received, reloading configuration;
[2024-10-12T11:20:30.042028] Configuration reload finished;
[2024-10-12T22:45:01.619150] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-12T22:45:01.679252] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-12T22:45:01.679315] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-12T22:45:01.681026] Configuration reload request received, reloading configuration;
[2024-10-12T22:45:01.681045] Configuration reload finished;
[2024-10-13T17:14:34.592429] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-13T17:14:34.872490] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-13T17:14:34.872548] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-13T17:14:34.874460] Configuration reload request received, reloading configuration;
[2024-10-13T17:14:34.874477] Configuration reload finished;
[2024-10-14T11:47:37.262625] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-14T11:47:37.459946] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-14T11:47:37.459997] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-14T11:47:37.461964] Configuration reload request received, reloading configuration;
[2024-10-14T11:47:37.461980] Configuration reload finished;
[2024-10-15T06:19:40.204188] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-15T06:19:40.543290] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-15T06:19:40.543350] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-15T06:19:40.545281] Configuration reload request received, reloading configuration;
[2024-10-15T06:19:40.545303] Configuration reload finished;
[2024-10-16T00:56:43.305843] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-16T00:56:43.433394] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-16T00:56:43.433434] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-16T00:56:43.435081] Configuration reload request received, reloading configuration;
[2024-10-16T00:56:43.435103] Configuration reload finished;
[2024-10-16T19:38:46.286168] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-16T19:38:46.425022] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-16T19:38:46.425081] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-16T19:38:46.426891] Configuration reload request received, reloading configuration;
[2024-10-16T19:38:46.426915] Configuration reload finished;
[2024-10-17T14:07:18.897553] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-17T14:07:18.936357] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-17T14:07:18.936403] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-17T14:07:18.938467] Configuration reload request received, reloading configuration;
[2024-10-17T14:07:18.938482] Configuration reload finished;
[2024-10-18T08:40:51.884302] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-18T08:40:52.028905] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-18T08:40:52.028951] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-18T08:40:52.030886] Configuration reload request received, reloading configuration;
[2024-10-18T08:40:52.030901] Configuration reload finished;
[2024-10-19T01:10:54.179581] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-19T01:10:54.200464] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-19T01:10:54.200512] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-19T01:10:54.202536] Configuration reload request received, reloading configuration;
[2024-10-19T01:10:54.202574] Configuration reload finished;
[2024-10-19T03:13:54.540149] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-19T03:13:54.559443] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-19T03:13:54.559490] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-19T03:13:54.561167] Configuration reload request received, reloading configuration;
[2024-10-19T03:13:54.561188] Configuration reload finished;
[2024-10-19T21:43:27.193327] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-19T21:43:27.216613] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-19T21:43:27.216665] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-19T21:43:27.218578] Configuration reload request received, reloading configuration;
[2024-10-19T21:43:27.218604] Configuration reload finished;
[2024-10-20T16:20:29.969017] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-20T16:20:29.990705] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-20T16:20:29.990760] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-20T16:20:29.992746] Configuration reload request received, reloading configuration;
[2024-10-20T16:20:29.992770] Configuration reload finished;
[2024-10-21T10:49:32.830572] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-21T10:49:32.861753] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-21T10:49:32.861805] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-21T10:49:32.863706] Configuration reload request received, reloading configuration;
[2024-10-21T10:49:32.863729] Configuration reload finished;
[2024-10-22T05:24:05.598774] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-22T05:24:05.619328] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-22T05:24:05.619376] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-22T05:24:05.621089] Configuration reload request received, reloading configuration;
[2024-10-22T05:24:05.621105] Configuration reload finished;
[2024-10-23T00:06:08.663022] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-23T00:06:08.735898] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-23T00:06:08.735941] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-23T00:06:08.737832] Configuration reload request received, reloading configuration;
[2024-10-23T00:06:08.737854] Configuration reload finished;
[2024-10-23T18:35:11.710748] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-23T18:35:11.746534] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-23T18:35:11.746589] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-23T18:35:11.748236] Configuration reload request received, reloading configuration;
[2024-10-23T18:35:11.748257] Configuration reload finished;
[2024-10-24T12:55:44.394331] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-24T12:55:44.771736] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-24T12:55:44.771781] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-24T12:55:44.773564] Configuration reload request received, reloading configuration;
[2024-10-24T12:55:44.773580] Configuration reload finished;
[2024-10-25T07:24:47.418351] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-25T07:24:47.547024] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-25T07:24:47.547070] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-25T07:24:47.548862] Configuration reload request received, reloading configuration;
[2024-10-25T07:24:47.548881] Configuration reload finished;
[2024-10-25T13:38:18.402961] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-25T13:38:18.421464] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-25T13:38:18.421510] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-25T13:38:18.423211] Configuration reload request received, reloading configuration;
[2024-10-25T13:38:18.423231] Configuration reload finished;
[2024-10-25T14:41:18.662449] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-25T14:41:18.682444] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-25T14:41:18.682493] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-25T14:41:18.684230] Configuration reload request received, reloading configuration;
[2024-10-25T14:41:18.684251] Configuration reload finished;
[2024-10-26T01:57:50.497526] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-26T01:57:50.602552] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-26T01:57:50.602606] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-26T01:57:50.604527] Configuration reload request received, reloading configuration;
[2024-10-26T01:57:50.604550] Configuration reload finished;
[2024-10-26T07:05:51.358421] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-26T07:05:51.378813] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-26T07:05:51.378865] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-26T07:05:51.380697] Configuration reload request received, reloading configuration;
[2024-10-26T07:05:51.380722] Configuration reload finished;
[2024-10-26T20:30:23.557984] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-26T20:30:23.573955] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-26T20:30:23.573999] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-26T20:30:23.575760] Configuration reload request received, reloading configuration;
[2024-10-26T20:30:23.575779] Configuration reload finished;
[2024-10-27T15:03:26.218828] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-27T15:03:26.337741] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-27T15:03:26.337792] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-27T15:03:26.339625] Configuration reload request received, reloading configuration;
[2024-10-27T15:03:26.339642] Configuration reload finished;
[2024-10-28T01:17:58.256490] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-28T01:17:58.278809] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-28T01:17:58.278856] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-28T01:17:58.280591] Configuration reload request received, reloading configuration;
[2024-10-28T01:17:58.280613] Configuration reload finished;
[2024-10-28T09:35:29.390812] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-28T09:35:29.409459] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-28T09:35:29.409507] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-28T09:35:29.411290] Configuration reload request received, reloading configuration;
[2024-10-28T09:35:29.411309] Configuration reload finished;
[2024-10-29T03:47:35.054160] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-29T03:47:35.414390] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-29T03:47:35.414462] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-29T03:47:35.416716] Configuration reload request received, reloading configuration;
[2024-10-29T03:47:35.416741] Configuration reload finished;
[2024-10-29T22:12:37.863532] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-29T22:12:37.884737] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-29T22:12:37.884788] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-29T22:12:37.886691] Configuration reload request received, reloading configuration;
[2024-10-29T22:12:37.886724] Configuration reload finished;
[2024-10-30T16:54:40.702401] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-30T16:54:40.746997] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-30T16:54:40.747043] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-30T16:54:40.748712] Configuration reload request received, reloading configuration;
[2024-10-30T16:54:40.748736] Configuration reload finished;
[2024-10-31T11:23:43.942242] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-10-31T11:23:43.993301] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-10-31T11:23:43.993351] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-10-31T11:23:43.995088] Configuration reload request received, reloading configuration;
[2024-10-31T11:23:43.995110] Configuration reload finished;
[2024-11-01T04:49:47.439676] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-01T04:49:48.020282] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-01T04:49:48.020349] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-01T04:49:48.022357] Configuration reload request received, reloading configuration;
[2024-11-01T04:49:48.022375] Configuration reload finished;
[2024-11-01T05:49:47.357699] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-01T05:49:47.376411] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-01T05:49:47.376459] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-01T05:49:47.378260] Configuration reload request received, reloading configuration;
[2024-11-01T05:49:47.378287] Configuration reload finished;
[2024-11-01T19:09:20.194767] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-01T19:09:20.294580] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-01T19:09:20.294780] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-01T19:09:20.315174] Configuration reload request received, reloading configuration;
[2024-11-01T19:09:20.315253] Configuration reload finished;
[2024-11-02T00:23:22.510698] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-02T00:23:22.603350] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-02T00:23:22.603561] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-02T00:23:22.655870] Configuration reload request received, reloading configuration;
[2024-11-02T00:23:22.655965] Configuration reload finished;
[2024-11-02T18:46:29.674090] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-02T18:46:30.049730] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-02T18:46:30.050021] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-02T18:46:30.098517] Configuration reload request received, reloading configuration;
[2024-11-02T18:46:30.098636] Configuration reload finished;
[2024-11-03T13:09:06.840406] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-03T13:09:06.932246] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-03T13:09:06.932543] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-03T13:09:06.990556] Configuration reload request received, reloading configuration;
[2024-11-03T13:09:06.990637] Configuration reload finished;
[2024-11-04T07:31:14.167001] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-04T07:31:14.246633] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-04T07:31:14.246782] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-04T07:31:14.296271] Configuration reload request received, reloading configuration;
[2024-11-04T07:31:14.337380] Configuration reload finished;
[2024-11-05T00:53:17.995933] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T00:53:18.326453] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T00:53:18.326802] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T00:53:18.327682] Syslog connection established; fd='72', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)'
[2024-11-05T00:53:18.339961] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-05T00:53:18.340116] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-05T00:53:18.361841] Configuration reload request received, reloading configuration;
[2024-11-05T00:53:18.361933] Configuration reload finished;
[2024-11-05T00:53:46.152973] EOF occurred while idle; fd='72'
[2024-11-05T00:53:46.153003] Syslog connection closed; fd='72', server='AF_UNIX(/var/run/synologan.sock)', time_reopen='10'
[2024-11-05T00:53:51.632537] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T00:53:51.683784] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T00:53:51.683867] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T00:53:51.689347] Configuration reload request received, reloading configuration;
[2024-11-05T00:53:51.689379] Configuration reload finished;
[2024-11-05T00:53:54.562205] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T00:53:54.591239] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-11-05T00:53:54.597403] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T00:53:54.597478] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T00:53:54.601200] Configuration reload request received, reloading configuration;
[2024-11-05T00:53:54.601227] Configuration reload finished;
[2024-11-05T00:53:54.607266] syslog-ng shutting down; version='3.36.1'
2024-11-05T00:53:54+08:00 Yasuraokaa_Site syslog-ng-ctl[26679]: Config reload successful
[2024-11-05T07:05:07.960233] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:05:08.015535] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:05:08.023226] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:05:08.025120] syslog-ng starting up; version='3.36.1'
[2024-11-05T07:05:22.794633] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:05:22.818483] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-11-05T07:05:22.875042] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:05:22.875114] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:05:22.877744] Configuration reload request received, reloading configuration;
[2024-11-05T07:05:22.877761] Configuration reload finished;
[2024-11-05T07:06:35.641857] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:35.671186] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:35.671266] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:35.673486] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:35.673508] Configuration reload finished;
[2024-11-05T07:06:36.129389] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:36.159437] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:36.159526] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:36.163154] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:36.163174] Configuration reload finished;
[2024-11-05T07:06:36.674036] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:36.701331] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-11-05T07:06:36.706386] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:36.706467] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:36.709961] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:36.709987] Configuration reload finished;
[2024-11-05T07:06:37.611084] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:37.642510] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:37.642600] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:37.645591] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:37.645616] Configuration reload finished;
